2022-12-04 19:10:30.547 INFO  (searcherExecutor-21-thread-1-processing-localhost:7574_solr sa_shard2_replica_n4 sa shard2 core_node7) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-04 19:10:30.549 INFO  (searcherExecutor-19-thread-1-processing-localhost:7574_solr sa_shard1_replica_n1 sa shard1 core_node3) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-04 19:10:30.662 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.ZkShardTerms Failed to save terms, version is not a match, retrying
2022-12-04 19:10:30.679 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.ZkShardTerms Successful update of terms at /collections/sa/terms/shard2 to Terms{values={core_node7=0, core_node5=0}, version=1} for registerTerm
2022-12-04 19:10:30.779 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.ZkShardTerms Successful update of terms at /collections/sa/terms/shard1 to Terms{values={core_node3=0, core_node8=0}, version=1} for registerTerm
2022-12-04 19:10:30.785 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/sa/leaders/shard2
2022-12-04 19:10:30.785 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/sa/leaders/shard1
2022-12-04 19:10:31.274 INFO  (qtp1165791284-18) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.S.Request webapp=/solr path=/get params={distrib=false&qt=/get&fingerprint=false&getVersions=100&wt=javabin&version=2} status=0 QTime=14
2022-12-04 19:10:31.360 INFO  (qtp1165791284-19) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.S.Request webapp=/solr path=/get params={distrib=false&qt=/get&fingerprint=false&getVersions=100&wt=javabin&version=2} status=0 QTime=0
2022-12-04 19:10:31.834 INFO  (qtp1165791284-25) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={qt=/admin/cores&coreNodeName=core_node3&collection.configName=sa&newCollection=true&name=sa_shard1_replica_n1&action=CREATE&numShards=2&collection=sa&shard=shard1&wt=javabin&version=2&replicaType=NRT} status=0 QTime=3522
2022-12-04 19:10:31.839 INFO  (qtp1165791284-26) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={qt=/admin/cores&coreNodeName=core_node7&collection.configName=sa&newCollection=true&name=sa_shard2_replica_n4&action=CREATE&numShards=2&collection=sa&shard=shard2&wt=javabin&version=2&replicaType=NRT} status=0 QTime=3529
